,Artist_Name,Genre,Followers,Album,Release date
0,Taylor Swift,['pop'],89729802,Speak Now (Taylor's Version),2023-07-07
1,Taylor Swift,['pop'],89729802,Midnights (The Til Dawn Edition),2023-05-26
2,Taylor Swift,['pop'],89729802,Midnights (3am Edition),2022-10-22
3,Taylor Swift,['pop'],89729802,Midnights,2022-10-21
4,Taylor Swift,['pop'],89729802,Red (Taylor's Version),2021-11-12
5,Taylor Swift,['pop'],89729802,Fearless (Taylor's Version),2021-04-09
6,Taylor Swift,['pop'],89729802,evermore (deluxe version),2021-01-07
7,Taylor Swift,['pop'],89729802,evermore,2020-12-11
8,Taylor Swift,['pop'],89729802,folklore: the long pond studio sessions (from the Disney+ special) [deluxe edition],2020-11-25
9,Taylor Swift,['pop'],89729802,folklore (deluxe version),2020-08-18
10,Taylor Swift,['pop'],89729802,folklore,2020-07-24
11,Taylor Swift,['pop'],89729802,Lover,2019-08-23
12,Taylor Swift,['pop'],89729802,reputation,2017-11-10
13,Taylor Swift,['pop'],89729802,reputation Stadium Tour Surprise Song Playlist,2017-11-09
14,Taylor Swift,['pop'],89729802,1989 (Deluxe),2014-01-01
15,Taylor Swift,['pop'],89729802,1989,2014-01-01
16,Taylor Swift,['pop'],89729802,Red (Deluxe Edition),2012-10-22
17,Taylor Swift,['pop'],89729802,Speak Now World Tour Live,2010-10-25
18,Taylor Swift,['pop'],89729802,Speak Now,2010-10-25
19,Taylor Swift,['pop'],89729802,Speak Now (Deluxe Package),2010-01-01
20,Taylor Swift,['pop'],89729802,Fearless (Platinum Edition),2008-11-11
21,Taylor Swift,['pop'],89729802,Fearless (International Version),2008-11-11
22,Taylor Swift,['pop'],89729802,Live From Clear Channel Stripped 2008,2008-06-28
23,Taylor Swift,['pop'],89729802,Taylor Swift,2006-10-24
24,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Proof,2022-06-10
25,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,BE,2020-11-20
26,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020-07-14
27,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,MAP OF THE SOUL : 7,2020-02-21
28,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,MAP OF THE SOUL : PERSONA,2019-04-12
29,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Love Yourself 結 'Answer',2018-08-24
30,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Love Yourself 轉 'Tear',2018-05-18
31,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,FACE YOURSELF,2018-04-04
32,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Love Yourself 承 'Her',2017-09-18
33,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,You Never Walk Alone,2017-02-13
34,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Wings,2016-10-10
35,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Youth,2016-09-07
36,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,The Most Beautiful Moment in Life: Young Forever,2016-05-02
37,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,The Most Beautiful Moment in Life Pt.2,2015-11-30
38,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,The Most Beautiful Moment in Life Pt.1,2015-04-29
39,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Wake Up (Standard Edition),2014-12-24
40,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Dark & Wild,2014-08-20
41,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Skool Luv Affair (Special Addition),2014-05-14
42,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,Skool Luv Affair,2014-02-12
43,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,"O!RUL8,2?",2013-09-11
44,BTS,"['k-pop', 'k-pop boy group', 'pop']",70274979,2 Cool 4 Skool,2013-06-12
45,Katy Perry,['pop'],29848512,One Of The Boys (15th Anniversary Edition),2023-06-20
46,Katy Perry,['pop'],29848512,Smile,2020-08-28
47,Katy Perry,['pop'],29848512,Witness (Deluxe),2017-06-09
48,Katy Perry,['pop'],29848512,PRISM (Deluxe),2013-10-18
49,Katy Perry,['pop'],29848512,PRISM,2013-01-01
50,Katy Perry,['pop'],29848512,Teenage Dream: The Complete Confection,2012-03-12
51,Katy Perry,['pop'],29848512,Teenage Dream,2010-08-24
52,Katy Perry,['pop'],29848512,"Unplugged (Live At MTV Unplugged, New York, NY/2009)",2009-11-13
53,Katy Perry,['pop'],29848512,One Of The Boys,2008-06-17
54,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,Autumn Variations (Fan Living Room Sessions),2023-10-02
55,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,Autumn Variations,2023-09-29
56,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,#NAME?,2023-05-05
57,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,#NAME?,2022-05-27
58,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,=,2021-10-29
59,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,2step (The Remixes),2021-10-29
60,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,No.6 Collaborations Project,2019-07-12
61,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,÷ (Deluxe),2017-03-03
62,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,x (Wembley Edition),2015-11-13
63,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,5,2014-06-23
64,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,x (Deluxe Edition),2014-06-21
65,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,Loose Change,2011-12-09
66,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,Live at the Bedford,2011-12-09
67,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,No.5 Collaborations Project,2011-09-09
68,Ed Sheeran,"['pop', 'singer-songwriter pop', 'uk pop']",114807815,+,2011-09-09
69,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Wonder (Deluxe),2020-12-07
70,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Wonder (Holiday Deluxe),2020-12-05
71,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Wonder,2020-12-04
72,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Shawn Mendes (Deluxe),2019-06-19
73,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Shawn Mendes,2018-05-25
74,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,MTV Unplugged,2017-11-03
75,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Illuminate (Deluxe),2017-04-20
76,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Illuminate,2017-04-20
77,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Live At Madison Square Garden,2016-12-23
78,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Handwritten (Revisited),2015-11-20
79,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Handwritten (Deluxe),2015-04-14
80,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",42493467,Handwritten,2015-04-14
81,Camila Cabello,"['dance pop', 'pop']",31743906,Familia,2022-04-08
82,Camila Cabello,"['dance pop', 'pop']",31743906,Romance,2019-12-06
83,Camila Cabello,"['dance pop', 'pop']",31743906,Camila,2018-01-12
84,Selena Gomez,"['pop', 'post-teen pop']",45874071,Rare (Deluxe),2020-04-09
85,Selena Gomez,"['pop', 'post-teen pop']",45874071,Rare,2020-01-10
86,Selena Gomez,"['pop', 'post-teen pop']",45874071,Revival (Deluxe),2015-10-09
87,Selena Gomez,"['pop', 'post-teen pop']",45874071,Stars Dance (Bonus Track Version),2013-01-01
88,Alan Walker,['electro house'],39297739,Walkerverse Pt. I & II,2022-11-25
89,Alan Walker,['electro house'],39297739,World Of Walker,2021-11-26
90,Alan Walker,['electro house'],39297739,Different World,2018-12-14
91,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",34983653,Shockwave,2021-06-11
92,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",34983653,Joytime III,2019-07-03
93,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",34983653,Joytime II,2018-06-22
94,Marshmello,"['brostep', 'edm', 'pop', 'progressive electro house']",34983653,Joytime,2016-01-08
95,Jonas Brothers,"['boy band', 'pop']",7245891,The Album,2023-05-12
96,Jonas Brothers,"['boy band', 'pop']",7245891,Happiness Begins,2019-06-07
97,Jonas Brothers,"['boy band', 'pop']",7245891,JONAS L.A. (Music from the TV Series),2010-07-20
98,Jonas Brothers,"['boy band', 'pop']",7245891,"Lines, Vines and Trying Times",2009-06-16
99,Jonas Brothers,"['boy band', 'pop']",7245891,A Little Bit Longer,2008-08-12
100,Jonas Brothers,"['boy band', 'pop']",7245891,Jonas Brothers,2007-01-01
101,Michael Jackson,"['r&b', 'soul']",29022318,Thriller 40,2022-11-18
102,Michael Jackson,"['r&b', 'soul']",29022318,XSCAPE - Track by Track Commentary,2014-05-09
103,Michael Jackson,"['r&b', 'soul']",29022318,XSCAPE,2014-05-09
104,Michael Jackson,"['r&b', 'soul']",29022318,Bad 25th Anniversary,2012-09-18
105,Michael Jackson,"['r&b', 'soul']",29022318,Michael,2010-12-10
106,Michael Jackson,"['r&b', 'soul']",29022318,Thriller 25 Super Deluxe Edition,2008-02-08
107,Michael Jackson,"['r&b', 'soul']",29022318,Invincible,2001-10-29
108,Michael Jackson,"['r&b', 'soul']",29022318,BLOOD ON THE DANCE FLOOR/ HIStory In The Mix,1997-05-11
109,Michael Jackson,"['r&b', 'soul']",29022318,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16
110,Michael Jackson,"['r&b', 'soul']",29022318,Dangerous,1991-11-13
111,Michael Jackson,"['r&b', 'soul']",29022318,Bad (Remastered),1987-08-31
112,Michael Jackson,"['r&b', 'soul']",29022318,Thriller,1982-11-30
113,Michael Jackson,"['r&b', 'soul']",29022318,Off the Wall,1979-08-10
114,Michael Jackson,"['r&b', 'soul']",29022318,Forever Michael,1975-01-16
115,Michael Jackson,"['r&b', 'soul']",29022318,Music & Me,1973-08-13
116,Michael Jackson,"['r&b', 'soul']",29022318,Ben,1972-08-04
117,Michael Jackson,"['r&b', 'soul']",29022318,Got To Be There,1972-01-24
118,Mithoon,"['filmi', 'modern bollywood']",7023126,Aashiqui 2 (Cine Audio),2022-07-08
119,Mithoon,"['filmi', 'modern bollywood']",7023126,Shamshera - Telugu,2022-07-07
120,Mithoon,"['filmi', 'modern bollywood']",7023126,Shamshera - Tamil,2022-07-07
121,Mithoon,"['filmi', 'modern bollywood']",7023126,Shamshera,2022-07-07
122,Mithoon,"['filmi', 'modern bollywood']",7023126,Radhe Shyam,2022-03-12
123,Mithoon,"['filmi', 'modern bollywood']",7023126,Loveshhuda (Original Motion Picture Soundtrack),2016-02-19
124,Mithoon,"['filmi', 'modern bollywood']",7023126,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),2015-05-21
125,Mithoon,"['filmi', 'modern bollywood']",7023126,Nee Jathaga Nenundaali,2014-06-17
126,Mithoon,"['filmi', 'modern bollywood']",7023126,Aashiqui 2,2013-10-08
127,Mithoon,"['filmi', 'modern bollywood']",7023126,Aashiqui 2,2013-08-08
128,Mithoon,"['filmi', 'modern bollywood']",7023126,Aashiqui 2,2013-04-06
129,Mithoon,"['filmi', 'modern bollywood']",7023126,Murder 2,2011-05-30
130,Mithoon,"['filmi', 'modern bollywood']",7023126,Lamhaa,2010-06-11
131,Mithoon,"['filmi', 'modern bollywood']",7023126,Tu Hi Mere Rab Ki Tarah Hai,2009-01-28
132,Mithoon,"['filmi', 'modern bollywood']",7023126,Aggar: Passion Betrayal Terror,2007-07-30
133,Mithoon,"['filmi', 'modern bollywood']",7023126,The Train,2007-04-18
134,Mithoon,"['filmi', 'modern bollywood']",7023126,Bas Ek Pal (Original Motion Picture Soundtrack),2006-09-15
135,Maroon 5,['pop'],41404817,JORDI (Deluxe),2021-06-11
136,Maroon 5,['pop'],41404817,Red Pill Blues (Deluxe),2018-06-15
137,Maroon 5,['pop'],41404817,V (Asia Tour Edition),2015-05-18
138,Maroon 5,['pop'],41404817,Overexposed Track By Track,2012-01-01
139,Maroon 5,['pop'],41404817,Overexposed (Deluxe),2012-01-01
140,Maroon 5,['pop'],41404817,Overexposed,2012-01-01
141,Maroon 5,['pop'],41404817,Hands All Over (Deluxe Asia Tour Edition),2010-09-15
142,Maroon 5,['pop'],41404817,Hands All Over (Asia Standard Jewel Case Version),2010-01-01
143,Maroon 5,['pop'],41404817,Hands All Over (Revised Asia Standard Version),1905-07-02
144,Maroon 5,['pop'],41404817,Call And Response: The Remix Album,2008-01-01
145,Maroon 5,['pop'],41404817,Live Friday The 13th,2007-01-01
146,Maroon 5,['pop'],41404817,It Won't Be Soon Before Long (International Version),2007-01-01
147,Maroon 5,['pop'],41404817,It Won't Be Soon Before Long (International Limited Deluxe Version),1905-06-29
148,Maroon 5,['pop'],41404817,1.22.03 Acoustic,1905-06-26
149,Maroon 5,['pop'],41404817,Songs About Jane,2002-06-25
150,Maroon 5,['pop'],41404817,Songs About Jane: 10th Anniversary Edition,1905-06-24
151,Armaan Malik,"['filmi', 'modern bollywood']",19611026,The Voice Of Armaan Malik - Birthdy Special Kannada Hits,2020-07-21
152,Armaan Malik,"['filmi', 'modern bollywood']",19611026,Amaal Mallik & Armaan Malik - Mtv Unplugged Season 7,2018-02-23
153,Armaan Malik,"['filmi', 'modern bollywood']",19611026,Armaan,2014-01-01
154,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,AUSTIN (Bonus),2023-08-02
155,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,AUSTIN,2023-07-28
156,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,The Diamond Collection (Deluxe),2023-04-21
157,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,Twelve Carat Toothache (Deluxe),2022-06-07
158,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,Twelve Carat Toothache,2022-06-03
159,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,Hollywood's Bleeding,2019-09-06
160,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,beerbongs & bentleys,2018-04-27
161,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,Stoney (Deluxe),2016-12-09
162,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,Stoney (Complete Edition),2016-12-09
163,Post Malone,"['dfw rap', 'melodic rap', 'pop', 'rap']",42353981,Stoney,2016-12-09
